EG11083-MONOMER	EG11083	P60240	RNA polymerase-binding ATPase and RNAP recycling factor	YabA, RapA, HepA, RNA polymerase (RNAP)-binding ATPase and RNAP recycling factor
MONOMER-4603	EG50003		(3<i>R</i>)-3-hydroxybutanoyl-ACP	AcpP, (3R)-3-hydroxybutanoyl-[acyl-carrier protein], (R)-3-hydroxybutanoyl-[acyl-carrier protein]
G6824-MONOMER	G6824	P76157	Qin prophage; protein YnfN	YnfN
G7292-MONOMER	G7292	P63746	putative ethanolamine catabolic microcompartment shell protein EutS	YpfE, EutS, putative structural protein, ethanolamine utilization microcompartment
NAPH-MONOMER	EG12062	P33934	ferredoxin-type protein NapH	YejZ, NapH
THIOESTERII-MONOMER	EG10995	P0AGG2	acyl-CoA thioesterase II	TesB
G7802-MONOMER	G7802	P11291	protein YzcX	YzcX
EG11723-MONOMER	EG11723	P0AGE6	quinone reductase	ChrR, YieF, chromate reductase
EG12345-MONOMER	EG12345	P39831	3-hydroxy acid dehydrogenase YdfG	YdfG
EG10087-MONOMER	EG10087	P24242	DNA-binding transcriptional repressor AscG	Sac, AscG
AKBLIG-MONOMER	EG10512	P0AB77	2-amino-3-ketobutyrate CoA ligase	Kbl
G6307-MONOMER	G6307	Q47274	DLP12 prophage; prophage antitermination protein Q homolog QuuD	QuuD, YbcQ, Q<sup>DLP12</sup>
EG11056-MONOMER	EG11056	P04152	DNA polymerase V catalytic protein	Uvm, UmuC
MGLC-MONOMER	EG10594	P23200	D-galactose/methyl-galactoside ABC transporter membrane subunit	MglP, MglC
G6807-MONOMER	G6807	P76146	PF01062 family inner membrane protein YneE	YneE
G7276-MONOMER	G7276	P76546	CPZ-55 prophage; uncharacterized protein YffO	YffO
NACMURLALAAMI2-MONOMER	EG11363	P26365	<i>N</i>-acetylmuramoyl-L-alanine amidase B	YjeD, AmiB, N-acetylmuramoyl-L-alanine amidase 2
TAUB-MONOMER	G6218	Q47538	taurine ABC transporter ATP binding subunit	YaiQ, SsiB
G7750-MONOMER	G7750	P46849	RNA 3'-terminal phosphate cyclase	YhgK, YhgJ, RtcA
EG11692-MONOMER	EG11692	P31441	adenine deaminase	AdeD, Adu, Ade, YicP, cryptic adenine deaminase
EG12326-MONOMER	EG12326	P37017	putative fimbrial protein YadL	YadL
EG10004-MONOMER	EG10004	P0ABQ0	fused 4'-phosphopantothenoylcysteine decarboxylase and phosphopantothenoylcysteine synthetase	Dfp, CoaBC
ADENPRIBOSYLTRAN-MONOMER	EG10051	P69503	adenine phosphoribosyltransferase	Apt
G6285-MONOMER	G6285	P77425	allantoate amidohydrolase	YlbB, AllC
EG11007-MONOMER	EG11007	P19934	Tol-Pal system protein TolA	Lky, Cim, ExcC, TolA
MDLA-MONOMER	G6248	P77265	ABC transporter family protein MdlA	Mdl, MdlA, Mdl-N
G6783-MONOMER	G6783	P76129	oxygen-sensing c-di-GMP phosphodiesterase DosP	PdeO, YddU, Dos, DosP, c-di-GMP phosphodiesterase, heme-regulated
G7257-MONOMER	G7257	P0ACR7	putative DNA-binding transcriptional regulator YfeR	YfeR
MONOMER0-741	G372	P0A8K5	PF06786 family protein YaeP	YaeP, UPF0253 family protein YaeP
SUCCARGDIHYDRO-MONOMER	G6941	P76216	<i>N</i>-succinylarginine dihydrolase	YdjT, AstB
G7733-MONOMER	G7733	P45550	putative PLP-binding protein YhfX	YhfX
EG11663-MONOMER	EG11663	P0A9K9	FKBP-type peptidyl-prolyl <i>cis-trans</i> isomerase SlyD	SlyD, WHP
EG12295-MONOMER	EG12295	P0AG27	putative sulfurtransferase YibN	YibN, putative rhodanese-related sulfurtransferase
DTDPDEHYDRHAMEPIM-MONOMER	EG11979	P37745		RfbD, RfbC, RmlC
ACETYLORNDEACET-MONOMER	EG11286	P23908	acetylornithine deacetylase	ArgE
G6261-MONOMER	G6261	P77454	glutaminase 1	GlsA, YbaS
EG10956-MONOMER	EG10956	P0AG14	S49 peptidase family protein	SohB
MALIC-NAD-MONOMER	EG10948	P26616	malate dehydrogenase (oxaloacetate-decarboxylating)	MaeA, SfcA, malate dehydrogenase, NAD-requiring, NAD<sup>+</sup>-dependent malate dehydrogenase, NAD<sup>+</sup>-dependent malic enzyme
G6757-MONOMER	G6757	P64455	DUF2526 domain-containing protein YdcY	YdcY
G7237-MONOMER	G7237	P69902	formyl-CoA transferase	YfdW, Frc
MONOMER0-4545	G0-17092	P0DUW2	protein YnhH	YnhH
SGAT-MONOMER	G7856	P39301	L-ascorbate specific PTS enzyme IIC component	YjfS, SgaT
G7715-MONOMER	G7715	P64624	DNA-binding transcriptional regulator YheO	YheO, SrrA
EG11637-MONOMER	EG11637	P0AEY1	inner membrane protein MarC	YdeC, YdeB, MarC
EG12273-MONOMER	EG12273	P0ADK0	DUF3053 domain-containing protein YiaF	YiaF
DIOHBUTANONEPSYN-MONOMER	EG10465	P0A7J0	3,4-dihydroxy-2-butanone-4-phosphate synthase	LuxH, HtrP, RibB
6PGLUCONDEHYDROG-MONOMER	EG10411	P00350	6-phosphogluconate dehydrogenase, decarboxylating	Gnd
G6236-MONOMER	G6236	P77735	1-deoxyxylulose-5-phosphate synthase YajO	YajO
EG10919-MONOMER	EG10919	P0A7U7	30S ribosomal subunit protein S20	SupS, RpsT
LSERINEDEAM3-MONOMER	G7624	P42630	L-serine deaminase III	YhaQ, YhaP, SdhY, TdcG, L-serine dehydratase 3
G6730-MONOMER	G6730	P76093	phosphatase domain-containing protein YnbD	YnbD
G7218-MONOMER	G7218	P37326	CPS-53 (KpLE1) prophage; prophage CPS-53 integrase	IntC, YfdB, IntS
MONOMER0-4512	G0-17044	P0DSH6	protein YsdE	YsdE
SBMA-MONOMER	EG10928	P0AFY6	peptide antibiotic/peptide nucleic acid transporter	SbmA
G7698-MONOMER	G7698	P45748	L-threonylcarbamoyladenylate synthase	TsaC, YrdC, RimN, threonylcarbamoyl-AMP synthase
EG11594-MONOMER	EG11594	P30979	putative DNA-binding transcriptional regulator YbeF	YbeF
EG12251-MONOMER	EG12251	P37645	AsmA family protein YhjG	YhjF, YhjG
DGTPTRIPHYDRO-MONOMER	EG10225	P15723	dGTP triphosphohydrolase	Dgt, OptA
G6198-MONOMER	G6198	P31660	2-methylcitrate synthase	YahS, YzzD, PrpC
EG10903-MONOMER	EG10903	P0A7V8	30S ribosomal subunit protein S4	RamA, RpsD
LAUROYLACYLTRAN-MONOMER	EG10464	P0ACV0		WaaM, HtrB, LpxL
G6710-MONOMER	G6710	P76078	phenylacetyl-CoA 1,2-epoxidase subunit B	YnbF, PaaB
G7200-MONOMER	G7200	P64540	PF08891 family protein YfcL	YfcL
MONOMER0-4496	G0-17030	P0DSG2	protein YqgG	YqgG
RPOC-MONOMER	EG10895	P0A8T7	RNA polymerase subunit &beta;'	TabB, RpoC
G7680-MONOMER	G7680	P64612	cell division protein ZapE	ZapE, YhcM, cell division factor ZapE with ATPase activity
EG11552-MONOMER	EG11552	P0AAK4	putative electron transport protein HydN	HydN
EG12221-MONOMER	EG12221	P37623	holo-[acyl carrier protein] synthase 2	YhhU, AcpT, o195, ORF195
DAPASYN-MONOMER	EG10117	P12995	adenosylmethionine-8-amino-7-oxononanoate aminotransferase	BioA
G6180-MONOMER	G6180	P77180	uncharacterized protein YkgH	YkgH
EG10882-MONOMER	EG10882	P61175	50S ribosomal subunit protein L22	EryB, RplV
KDPB-MONOMER	EG10514	P03960	K<sup>+</sup> transporting P-type ATPase subunit KdpB	KdpB, Kac
G6691-MONOMER	G6691	P77658	Rac prophage; putative prophage tail length tape measure domain-containing protein YnaA	TmpR, YnaA
G7181-MONOMER	G7181	P76485	uncharacterized protein YfbO	YfbO
MONOMER0-4480	G0-17013	P0DSE5	protein YtiB	YtiB
RHAT-MONOMER	EG11313	P27125	rhamnose/lyxose:H<sup>+</sup> symporter	RhaT
G7655-MONOMER	G7655	P42640	putative hydrolase YhbX	YhbX, putative hydrolase, inner membrane
EG11524-MONOMER	EG11524	P28916	H repeat-associated putative transposase YbfD	YbfD
EG12198-MONOMER	EG12198	P37794	chitooligosaccharide monodeacetylase ChbG	ChbG, YdjC, CelG, chitin disaccharide deacetylase
CYOB-MONOMER	EG10179	P0ABI8	cytochrome <i>bo</i><sub>3</sub> subunit 1	CyoB, cytochrome <i>bo</i><sub>3</sub> terminal oxidase subunit I, cytochrome <i>o</i> ubiquinol oxidase subunit I, cytochrome <i>bo</i><sub>3</sub> ubiquinol oxidase subunit I
G6159-MONOMER	G6159	P0AAL9	putative metal-chelating domain-containing protein YkgJ	YkgJ, predicted ferredoxin
EG10864-MONOMER	EG10864	P0A7L0	50S ribosomal subunit protein L1	Rpy, RplA
HYDROPEROXIDII-MONOMER	EG10509	P21179	catalase HPII	KatE
G6671-MONOMER	G6671	P77744	putative LysR-type DNA-binding transcriptional regulator AbgR	AbgR
G7165-MONOMER	G7165	P45565	putative lipopolysaccharide core heptose(II)-phosphate phosphatase	PmrG, PagH, Ais
MONOMER0-4437	EG12211		acetyl-CoA-bound PanD maturation factor	
PYRUFLAVREDUCT-MONOMER				
G7639-MONOMER	G7639	P42915	putative fimbrial usher protein YraJ	YraJ
EG11505-MONOMER	EG11505	P0ABS8	DNA polymerase III subunit &theta;	HolE
EG12171-MONOMER	EG12171	P37342	DUF3029 domain-containing protein YjjI	YjjH, YjjI
CPDB-MONOMER	EG10160	P08331	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase	CpdB
G6140-MONOMER	G6140	P75682	CP4-6 prophage; putative 2-dehydro-3-deoxygluconate aldolase	YagE
EG10848-MONOMER	EG10848	P16918	rhs element protein RhsC	RhsC
HOMOCYSMETB12-MONOMER	EG10587	P13009	cobalamin-dependent methionine synthase	MetH
G6651-MONOMER	G6651	P76043	D-guloside 3-dehydrogenase	YcjQ, putative oxidoreductase, Zn-dependent and NAD(P)-binding, putative zinc-binding dehydrogenase YcjQ
G7138-MONOMER	G7138	P76425	Ni<sup>2+</sup>/Co<sup>2+</sup> exporter	YohM, RcnA
MONOMER0-4421	G0-16738	P0DPO4	Rac prophage; protein YnaM	YnaM
PSTA-MONOMER	EG10782	P07654	phosphate ABC transporter membrane subunit PstA	PhoT
G7616-MONOMER	G7616	P42620	glutathionyl-hydroquinone reductase YqjG	YqjG, S-glutathionyl-(chloro)hydroquinone reductase
EG11471-MONOMER	EG11471	P0ADP5	biotin transporter	BioP, BirB, YigM
EG12133-MONOMER	EG12133	P37440	oxidoreductase UcpA	YfeF, UcpA
CITC-MONOMER	G6344	P77390		YbeO, CitC
G6117-MONOMER	G6117	Q47157	ribosome-dependent mRNA interferase toxin YafO	YafO, ribosome-dependent mRNA interferase, toxin of the YafO-YafN toxin-antitoxin system
EG10828-MONOMER	EG10828	P0A7H0	recombination mediator protein RecF	UvrF, RecF
HEMEOSYN-MONOMER	EG10182	P0AEA5		CyoE
G6630-MONOMER	G6630	Q46755	SirB family protein YchQ	YchQ
G7109-MONOMER	G7109	P76393	putative serine/threonine-protein kinase YegI	YegI
MONOMER0-4405	G0-16723	P0DPM7	protein YadW	YadW
PROPKIN-MONOMER	EG11172	P11868	propionate kinase	YhaA, TdcD
G7599-MONOMER	G7599	P42592	glycoside hydrolase	YgjK
EG11433-MONOMER	EG11433	P0A744	methionine sulfoxide reductase A	Pms, PmsR, MsrA
YTFQ-MONOMER	EG12517	P39325	galactofuranose ABC transporter periplasmic binding protein	
EG12110-MONOMER	EG12110	P34209	DUF218 domain-containing protein YdcF	YdcF
CELA-MONOMER	EG10140	P69795	<I>N,N'</I>-diacetylchitobiose-specific PTS enzyme IIB component	CelA, Enzyme IIB<sup>cel</sup>, EIIB<sup>cel</sup>, EII<sup>chb</sup>, Enzyme IIB<sup>chb</sup>
G6096-MONOMER	G6096	P52097		YaeN, MesJ, TilS
EG10765-MONOMER	EG10765	P23862	primosomal replication protein N''	PriC
GST-MONOMER	G6878	P0A9D2	glutathione <i>S</i>-transferase GstA	Gst, GstA
G6611-MONOMER	G6611	P0AB46	PF16456 family protein YmgD	YmgD
G7093-MONOMER	G7093	P0AAB6	UTP:glucose-1-phosphate uridylyltransferase, low activity	YefG, WcaN, GalF
MONOMER0-4346	G0-16638		IS1 repressor TnpA	InsA9
POTB-MONOMER	EG10750	P0AFK4	spermidine preferential ABC transporter membrane subunit PotB	
G7577-MONOMER	G7577	Q46867	DUF2645 domain-containing inner membrane protein YgiZ	YgiZ
EG11401-MONOMER	EG11401	P0AFM4	phosphate starvation-inducible protein PsiF	PsiF
YLIA-MONOMER	G6429	P75796	glutathione ABC transporter ATP binding subunit GsiA	GsiA, YliA
EG12048-MONOMER	EG12048	P33920	nucleoid-associated protein YejK	NdpA, YejK
G361-MONOMER	G361	P75937	flagellar hook protein FlgE	FlaK, FlgE
EG10723-MONOMER	EG10723	P16690		PhnN
GLYOHMETRANS-MONOMER	EG10408	P0A825	serine hydroxymethyltransferase	GlyA
G6591-MONOMER	G6591	P75976	e14 prophage; uncharacterized protein YmfL	YmfL, e14 prophage; putative DNA-binding transcriptional regulator
G7068-MONOMER	G7068	P0A8A2	putative transcriptional regulator YeeN	YeeN
MONOMER0-4253	G7583	P0CF44	IS2 insertion element repressor InsA	InsC5
PHOSPHO-DPIA	G6346		DNA-binding transcriptional dual regulator DpiA-phosphorylated	DpiA-P<sup>asp57</sup>, MpdA, CriR, CitB response regulator - phosphorylated, DpiA response regulator - phosphorylated, DpiA-P<sup>asp</sup>
G7551-MONOMER	G7551	Q46843	putative ATP-binding protein YghS	YghS, putative protein with nucleoside triphosphate hydrolase domain
EG11376-MONOMER	EG11376	P26648	cell division protein FtsP	Sui, SufI, FtsP, cell division protein required during stress conditions
YJCQ-MONOMER	EG11953	P32715	putative multidrug efflux pump subunit MdtO	MdtO, YjcQ, SdsQ
EG12022-MONOMER	EG12022	P33371	tRNA-dihydrouridine<sup>16</sup> synthase	DusC, YohI
FSR-MONOMER	G6256	P52067		Fsr
EG10687-MONOMER	EG10687	P20083	DNA topoisomerase IV subunit B	NfxD, ParE
GLUTRNAREDUCT-MONOMER	EG10427	P0A6X1	glutamyl-tRNA reductase	GtrA, HemA
G6571-MONOMER	G6571	P75954	L,D-transpeptidase LdtC	LdtC, YcfS
G7040-MONOMER	G7040	P76319	putative acetyltransferase YedL	YedL
EG11353-MONOMER	EG11353	P27129	UDP-glucose:(glucosyl)LPS &alpha;-1,2-glucosyltransferase	WaaR, WaaJ, RfaJ, UDP-D-glucose:(galactosyl)lipopolysaccharide glucosyltransferase
MONOMER0-4237	G7092	P0CE54	IS<i>5</i> transposase and trans-activator	InsH7
PHET-MONOMER	EG10710	P07395	phenylalanine&mdash;tRNA ligase subunit &beta;	PheT
G7532-MONOMER	G7532	P0A8P3	putative Fe<sup>2+</sup>-trafficking protein	YggX, protein that protects iron-sulfur proteins against oxidative damage
YICE-MONOMER	EG11194	P0AGM9		YicE, XanP, xanthine NCS2 transporter
EG11991-MONOMER	EG11991	P33344	DUF2574 domain-containing protein YehE	YehE
FMNREDUCT-MONOMER	EG10334	P0AEN1	NAD(P)H-flavin reductase	FsrC, FlrD, FadI, Fre
EG10656-MONOMER	EG10656	P0ACH1	putative transcriptional regulator SfsB	SfsB, Nlp
GLUCONOKINII-MONOMER	EG12629	P46859	D-gluconate kinase, thermostable	GntK
G6551-MONOMER	G6551	P75919	cardiolipin synthase C	ClsC, YmdC, cardiolipin synthase 3
G7019-MONOMER	G7019	P64515	MAPEG family inner membrane protein YecN	YecN
EG11320-MONOMER	EG11320	P0A8D0	NrdR transcriptional repressor	YbaD, NrdR
MONOMER0-4216	G0-10715	P0DKB3	small protein MntS	MntS
PFLACTENZ-MONOMER	EG10028	P0A9N4	pyruvate formate-lyase activating enzyme	Act, PflA, PFL activase, PFL-AE
G7514-MONOMER	G7514	P52037	putative oxidoreductase YgfF	YqfD, YgfF, putative NAD(P)-binding oxidoreductase with NAD(P)-binding Rossmann-fold domain
PEPCARBOX-MONOMER	EG10756	P00864	phosphoenolpyruvate carboxylase	Glu, Asp, Ppc, PEPC
G7511-MONOMER	G7511	P0ADE8	folate-binding protein YgfZ	YzzW, YgfZ
YHAU-MONOMER	EG12760	P0AA80	galactarate/D-glucarate transporter GarP	GarP, YhaU
EG11964-MONOMER	EG11964	P0ADK8	DUF2810 domain-containing protein YibL	YibL
GLNH-MONOMER	EG10386	P0AEQ3	L-glutamine ABC transporter periplasmic binding protein	GlnBP
FEPG-MONOMER	EG10298	P23877	ferric enterobactin ABC transporter membrane subunit FepG	
EG10597-MONOMER	EG10597	P0AEZ3	Z-ring positioning protein MinD	MinB, MinD
G6527-MONOMER	G6527	P0AB24	ferrous iron transport system protein EfeO	YcdO, EfeO, EfeO<sub>I</sub>
EG11291-MONOMER	EG11291	P25894	metalloprotease LoiP	LoiP, YggG
MONOMER0-2884	G0-10657	C1P620	uncharacterized protein YshB	YshB
G7000-MONOMER	G7000	P64508	DUF2527 domain-containing protein YobF	YobF, small protein involved in stress responses
PD03585	EG12630	P0ACP5	DNA-binding transcriptional repressor GntR	GntR
G7491-MONOMER	G7491	P65807	putative peptidase YgeY	YgeY
YEHZ-MONOMER	EG12012	P33362	glycine betaine ABC transporter periplasmic binding protein OsmF	YehZ, OsmF
EG11935-MONOMER	EG11935	P0AF48	PF01894 family protein YjbQ	YjbQ, UPF0047 protein YjbQ
FABZ-MONOMER	EG11284	P0A6Q6	3-hydroxy-acyl-[acyl-carrier-protein] dehydratase	YaeA, SefA, FabZ
EG10530-MONOMER	EG10530	P00803	signal peptidase I	Lep, LepB, LP1, SPase I, leader peptidase (signal peptidase I)
BETAGALACTOSID-MONOMER	EG10527	P00722	&beta;-galactosidase	LacZ
G6504-MONOMER	G6504	P0A932	putative exopolysaccharide export lipoprotein GfcE	YccZ, GfcE
EG11255-MONOMER	EG11255	P0AAT6	ribosomal silencing factor RsfS	RsfS, RsfA, YbeB
MONOMER0-2868	G0-10641	C1P619	uncharacterized protein IlvX	IlvX
G6983-MONOMER	G6983	P64488	DUF1971 domain-containing protein YeaR	YeaR
G7466-MONOMER	G7466	Q46941	putative LuxR family transcriptional regulator YqeH	YqeH
YDDR-MONOMER	G6780	P77308	putative D,D-dipeptide ABC transporter membrane subunit DdpB	DdpB, YddR
GATA-MONOMER	EG12414	P69828	galactitol-specific PTS enzyme IIA component	Enzyme IIA <sup>Gat</sup>, EIIA <sup>Gat</sup>
EG11917-MONOMER	EG11917	P32681	DUF1481 domain-containing protein YjaH	YjaH
ENOLASE-MONOMER	EG10258	P0A6P9	enolase	Eno
EG10483-MONOMER	EG10483	P0A700	hydrogenase 3 nickel incorporation protein HypA	HypA, accessory protein for nickel incorporation into hydrogenase 3
B2740-MONOMER	G7421	Q46892	putative transporter YgbN	YgbN
G6486-MONOMER	G6486	P75862	cell division protein ZapC	ZapC, YcbW
EG11235-MONOMER	EG11235	P25888	ATP-dependent RNA helicase RhlE	RhlE
MONOMER0-2826	G0-10603	P58037	uncharacterized protein YrhD	YrhD
G6966-MONOMER	G6966	P39173	putative aldose 1-epimerase YeaD	YzzQ, YeaD
G7449-MONOMER	G7449	P0AA41	tRNA pseudouridine<sup>65</sup> synthase	TruC, YqcB
PD00365	EG11434	P0ACH5	DNA-binding transcriptional dual regulator MarA	CfxB, InaR, NorB, SoxQ, NfxC, MarA
YCFU-MONOMER	G6573	P0ADC3	lipoprotein release complex - inner membrane subunit	YcfU
G7954-MONOMER	G7954	P0ADD9	uncharacterized protein YjjY	YjjY
EG11894-MONOMER	EG11894	P33014	putative thiosulfate sulfurtransferase	YeeD, TsuB
EG12877-MONOMER	EG12877	P45581	e14 prophage; protein StfP	StfP, YcfK
EG10454-MONOMER	EG10454	P07649	tRNA pseudouridine<sup>38-40</sup> synthase	LeuK, HisT, AsuC, TruA
B1600-MONOMER	G6858	P69212	multidrug/spermidine efflux pump membrane subunit MdtJ	MdtJ, YdgF, Em121
G6467-MONOMER	G6467	P75836	putative DNA-binding transcriptional regulator YcaN	YcaN
EG11206-MONOMER	EG11206	P09162	stress response protein	YjaA
MONOMER0-2798				
G6945-MONOMER	G6945	P76219	DedA family protein YdjX	YdjX
G7428-MONOMER	G7428	Q46899	type I-E CRISPR system Cascade subunit CasC	YgcJ, CasC, Cas7, Cascade subunit C
PD00260	EG10359	P0A9A9	DNA-binding transcriptional dual regulator Fur	Fur
YADQ-MONOMER	EG12331	P37019	chloride:H<sup>+</sup> antiporter ClcA	EriC, ClcA, YadQ, ClC-ec1
G7936-MONOMER	G7936	P39389	fused putative DNA-binding transcriptional regulator/putative aminotransferase YjiR	YjiR
EG11874-MONOMER	EG11874	P32160	DUF1454 domain-containing protein YiiQ	YiiQ
EG12844-MONOMER	EG12844	P69346	YefM antitoxin of the YoeB-YefM toxin-antitoxin pair and DNA binding transcriptional repressor	YefM
EG10381-MONOMER	EG10381	P15067		GlgX
B0270-MONOMER	G6142	P75683	CP4-6 prophage; putative D-xylonate transporter YagG	YagG
G6445-MONOMER	G6445	P60869	putative transport protein YbjL	YbjL, inner membrane protein YbjL
EG11182-MONOMER	EG11182	P0ADX1	OsmC family protein YhfA	YhfA
MONOMER0-2691	G0-10469	Q2M7X4	uncharacterized protein YicS	YicS
G6922-MONOMER	G6922	P77337	putative electron transfer flavoprotein-quinone oxidoreductase YdiS	YdiS, putative oxidoreductase with FAD/NAD(P)-binding domain
G7409-MONOMER	G7409	P0A6G3	NMN aminohydrolase	PncC, YgaD
PD00196	EG10317	P0A6R3	DNA-binding transcriptional dual regulator Fis	Nbp, site-specific DNA inversion stimulation factor, Fis
UXAC-MONOMER	G81	P0A8G3	D-glucoronate/D-galacturonate isomerase	YgjZ, YgjX, YgjY, UxaC
G7917-MONOMER	G7917	P39368	KpLE2 phage-like element; putative acetyltransferase TopAI antitoxin YjhQ	YjhQ, KpLE2 phage-like element; antitoxin of the TopAI-YjhQ toxin-antitoxin system; putative acetyltransferase
EG11846-MONOMER	EG11846	P32141	6-deoxy-6-sulfofructose-1-phosphate aldolase	SquT, YihT
EG12702-MONOMER	EG12702	P43340	putative oxidoreductase YcaK	YcaK, putative NAD(P)H-dependent oxidoreductase YcaK
EG10322-MONOMER	EG10322	P0ABX8	flagellar protein FliL	FliL
ASPKINIII-MONOMER	EG10550	P08660	aspartate kinase III	Apk, LysC
G6424-MONOMER	G6424	P75791	DUF1479 domain-containing protein YbiU	YbiU
EG11158-MONOMER	EG11158	P0AC28	putative 5-formyltetrahydrofolate cyclo-ligase	Fau, YgfA
MONOMER0-2674	G0-10452	Q2EES0	Qin prophage; DUF3950 domain-containing protein YnfO	YnfO
G6901-MONOMER	G6901	P76192	putative oxidoreductase YdhV	YdhV
G7380-MONOMER	G7380	P52141	CP4-57 prophage; putative antitoxin of the YpjF-YfjZ toxin-antitoxin system	YfjZ
OPPD-MONOMER	EG10677	P76027	murein tripeptide ABC transporter / oligopeptide ABC transporter ATP binding subunit OppD	OppD
UGPE-MONOMER	EG11049	P10906	<i>sn</i>-glycerol 3-phosphate ABC transporter membrane subunit UgpE	
G7888-MONOMER	G7888	P0AF98	lipopolysaccharide transport system protein LptF	YjgP
EG11824-MONOMER	EG11824	P0AA60	DedA family protein YghB	YghB
EG12609-MONOMER	EG12609	P0AA37	23S rRNA pseudouridine<sup>746</sup> and tRNA pseudouridine<sup>32</sup> synthase	YabO, RluA, ribosomal large subunit pseudouridine synthase A, 23S rRNA and tRNA pseudouridine synthase
EG10297-MONOMER	EG10297	P26266	polysaccharide co-polymerase family protein FepE	FepE
ARTP-MONOMER	EG11624	P0AAF6	L-arginine ABC transporter ATP binding subunit	
G6404-MONOMER	G6404	P75769	Bax1-I family protein YbhM	YbhM
EG11137-MONOMER	EG11137	P0A8A0	putative transcriptional regulator YebC	YebC
MONOMER0-2488	EG10319	P0ABY7	DNA-binding transcriptional dual regulator FlhC	FlaI, FlhC
G6883-MONOMER	G6883	P64471	DUF1656 domain-containing protein YdhI	YdhI
G7361-MONOMER	G7361	P52125	CP4-57 prophage; protein YfjJ	YfjJ
NUOK-MONOMER	EG12091	P0AFE4	NADH:quinone oxidoreductase subunit K	NuoK, NADH:ubiquinone oxidoreductase, membrane subunit K
UDP-NACMURALA-GLU-LIG-MONOMER	EG10620	P14900	UDP-<i>N</i>-acetylmuramoyl-L-alanine&mdash;D-glutamate ligase	MurD
G7870-MONOMER	G7870	P39317	protein YtfI	YtfI
EG11798-MONOMER	EG11798	P36646	inner membrane protein HofC	YacD, HopC, HofC
EG12433-MONOMER	EG12433	P37765	23S rRNA pseudouridine<sup>2605</sup> synthase	RluB, YciL, ribosomal large subunit pseudouridine synthase B
EG10243-MONOMER	EG10243	P03007	DNA polymerase III subunit &epsilon;	MutD, DnaQ
ARGT-MONOMER	EG10072	P09551	lysine/arginine/ornithine ABC transporter periplasmic binding protein	
G6379-MONOMER	G6379	P0AFP6	radiation resistance protein YbgI	YbgI, conserved metal-binding protein
EG11120-MONOMER	EG11120	P09153	e14 prophage; putative tail fiber assembly protein TfaE	TfaE, YcfA
MONOMER0-1603	G0-9607	P0DPD1	small toxic polypeptide LdrC	LdrC
G6863-MONOMER	G6863	P0ACX0	GlpM family protein	YdgC
G7343-MONOMER	G7343	P76585	DUF5107 domain-containing protein YphG	YphG
NRDA-MONOMER	EG10660	P00452	ribonucleoside-diphosphate reductase 1 subunit &alpha;	DnaF, NrdA
TRKH-MONOMER	EG11021	P0AFZ7		TrkH
G7851-MONOMER	G7851	P0AF82	protease activator YjfN	YjfN
EG11764-MONOMER	EG11764	P0AFV0	inner membrane protein YibH	YibH
EG12397-MONOMER	EG12397	P40876	putative fimbrial chaperone YcbF	YcbF
EG10212-MONOMER	EG10212	P24171	peptidyl-dipeptidase Dcp	Dcp, dipeptidyl carboxypeptidase II
APPB-MONOMER	EG11379	P26458	cytochrome <i>bd</i>-II subunit 2	CyxB, AppB, CbdB
G6351-MONOMER	G6351	P77234	Sel1 repeat-containing protein YbeQ	YbeQ
