#
#  ecocyc 27.1 Reactions link table generated on Mon Aug 21, 2023
#
RXN-10940	EC-3.1.3.62
DETHIOBIOTIN-SYN-RXN	EC-6.3.3.3
RXN-17935	
ACETYL-COA-ACETYLTRANSFER-RXN	EC-2.3.1.16	EC-2.3.1.9
RXN0-1441	EC-3.6.1.53	EC-3.6.1.13
THIOSULFATE--THIOL-SULFURTRANSFERASE-RXN	EC-2.8.1.3
RXN0-7398	
RXN0-2281	EC-2.9.1.3
DEPHOSPHOCOAKIN-RXN	EC-2.7.1.24
RXN-14047	EC-4.2.1.3
RIBULP3EPIM-RXN	EC-5.1.3.1
HOMOCYSMETB12-RXN	EC-2.1.1.13
RXN-17794	EC-1.1.1.35
CYSTATHIONINE-BETA-LYASE-RXN	EC-4.4.1.13
RXN-9628	EC-3.1.2.2
3.1.27.5-RXN	EC-4.6.1.19
RXN0-7349	
RXN0-7439	EC-2.8.1.7
DARAB5PISOM-RXN	EC-5.3.1.13
RXN0-1661	EC-3.1.1
R524-RXN	
RXN-13163	EC-4.2.1.33
RXN-17778	EC-2.3.1.16
GLUTDEHYD-RXN	EC-1.4.1.4
RXN-8770	EC-3.1.3.73
CARBPSYN-RXN	EC-6.3.5.5
RXN0-7291	
2.8.1.6-RXN	EC-2.8.1.6
COBINPGUANYLYLTRANS-RXN	EC-2.7.7.62
RXN-12894	EC-3.5.1.110
PYRIDOXKIN-RXN	EC-2.7.1.35
OHMETHYLBILANESYN-RXN	EC-2.5.1.61
RXN-17633	
GLUTAMATESYN-RXN	EC-1.4.1.13
RXN-8073	
BETA-PHOSPHOGLUCOMUTASE-RXN	EC-5.4.2.6
RXN0-7167	EC-2.1.1
2.6.1.82-RXN	EC-2.6.1.82
CARDIOLIPSYN-RXN	EC-2.7.8.41
PROPIONATE--COA-LIGASE-RXN	EC-6.2.1.17
RXN-23936	EC-6.1.1.1
RXN-17104	EC-3.6.1.68
PHENYLALANINE--TRNA-LIGASE-RXN	EC-6.1.1.20
RXN-6161	EC-4.1.1.1
TYROSINE--TRNA-LIGASE-RXN	EC-6.1.1.1
RXN0-7090	EC-1.14.11.47
LEUCINE--TRNA-LIGASE-RXN	EC-6.1.1.4
SERINE--TRNA-LIGASE-RXN	EC-6.1.1.11
DMK-FE-RXN	
RXN-23960	EC-6.1.1.7
RXN0-7372	
CYSTEINE--TRNA-LIGASE-RXN	EC-6.1.1.16
RXN0-7094	
RXN-23957	EC-6.1.1.20
RXN0-1137	
RXN-23940	EC-6.1.1.15
RXN-22957	
RXN-23886	EC-6.1.1
FES-OX-RXN	
ARGININE--TRNA-LIGASE-RXN	EC-6.1.1.19
RXN0-7407	EC-2.7.99
RXN-23954	EC-6.1.1.9
3.4.21.105-RXN	EC-3.4.21.105
PROLINE--TRNA-LIGASE-RXN	EC-6.1.1.15
RXN0-7293	
VALINE--TRNA-LIGASE-RXN	EC-6.1.1.9
RXN0-6519	
RXN-23951	EC-6.1.1.4
MEN-FE-RXN	
RXN-23933	EC-6.1.1.2
5.3.4.1-RXN	EC-5.3.4.1
LYSINE--TRNA-LIGASE-RXN	EC-6.1.1.6
RXN0-7294	
THREONINE--TRNA-LIGASE-RXN	EC-6.1.1.3
RXN0-7049	
RXN-23947	EC-6.1.1.3
RXN0-1130	
RXN-23928	EC-6.1.1.12
PFLDEACTIV-RXN	
HISTIDINE--TRNA-LIGASE-RXN	EC-6.1.1.21
RXN-23944	EC-6.1.1.5
GLURS-RXN	EC-6.1.1.17
ASPARAGINE--TRNA-LIGASE-RXN	EC-6.1.1.22
3.1.26.4-RXN	EC-3.1.26.4
RXN-23938	EC-6.1.1.7
3.1.22.4-RXN	EC-3.1.21.10
RXN-16165	EC-6.1.1.10
METHIONINE--TRNA-LIGASE-RXN	EC-6.1.1.10
TRYPTOPHAN--TRNA-LIGASE-RXN	EC-6.1.1.2
ISOLEUCINE--TRNA-LIGASE-RXN	EC-6.1.1.5
RXN0-2161	EC-6.1.1.11
GLUTAMINE--TRNA-LIGASE-RXN	EC-6.1.1.18
RXN-23942	EC-6.1.1.16
ASPARTATE--TRNA-LIGASE-RXN	EC-6.1.1.23	EC-6.1.1.12
ALANINE--TRNA-LIGASE-RXN	EC-6.1.1.7
RXN0-4942	
RXN0-6566	EC-6.5.1.8
RXN-17910	
RXN-17928	
RXN-17905	EC-6.5.1.8
RNA-3-PHOSPHATE-CYCLASE-RXN	EC-6.5.1.4
RXN0-5435	
TRANS-RXN0-603	
TRANS-RXN-380	
RXN0-7209	
RXN0-1802	
TRANS-RXN0-559	
TRANS-RXN-141	
RXN0-7206	
RXN-5068	
TRANS-RXN0-536	
TRANS-RXN-1	
RXN0-7203	
TRANS-RXN0-612	
TRANS-RXN0-468	
RXN0-7245	
RXN0-7200	
TRANS-RXN0-608	
TRANS-RXN0-275	
RXN0-7242	
RXN0-7189	
TRANS-RXN0-604	
TRANS-RXN-381	
RXN0-7210	
RXN0-1804	
TRANS-RXN0-598	
TRANS-RXN-141B	
RXN0-7207	
RXN0-0	
TRANS-RXN0-537	
TRANS-RXN-131	
RXN0-7204	
TRANS-RXN0-614	
TRANS-RXN0-490	
RXN0-7246	
RXN0-7201	
TRANS-RXN0-609	
TRANS-RXN0-445	
RXN0-7243	
RXN0-7191	
TRANS-RXN0-606	
TRANS-RXN-481	
RXN0-7211	
RXN0-2481	
TRANS-RXN0-601	
TRANS-RXN-145	
RXN0-7208	
RXN0-1741	
TRANS-RXN0-551	
TRANS-RXN-137	
RXN0-7205	
RXN-15315	
TRANS-RXN0-615	
TRANS-RXN0-498	
RXN0-7247	
RXN0-7202	
TRANS-RXN0-611	
TRANS-RXN0-460	
RXN0-7244	
RXN0-7199	
TRANS-RXN0-607	
TRANS-RXN-86	
RXN0-7241	
RXN0-2542	
TRANS-RXN-498	EC-7.5.2.6
TRANS-RXN-401	
TRANS-RXN-218	
RXN-22553	
TRANS-RXN0-630	EC-7.2.2
RXN-22217	
TRANS-RXN0-277	EC-7.1.1.1
RXN-13519	
TRANS-RXN-403	
TRANS-RXN-226	
RXN-22554	
RXN-22326	EC-7.3.2.1
TRANS-RXN0-286	
RXN-14452	
TRANS-RXN-492	
TRANS-RXN-383	
RXN-9615	
RXN-22427	
TRANS-RXN0-535	
RXN-21407	
